,Unnamed: 0,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,volume_adi,volume_obv,volume_obvm,volume_cmf,volume_fi,volume_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,volatility_dch,volatility_dcl,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_mfi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,others_dr,others_dlr,others_cr
26,26,2018-02-16,10.44,10.61,10.43,10.45,5664573.0,0.0,1.0,10.44,10.61,10.43,10.45,5664573.0,-8535471.77777772,5664573.0,915163.5,0.015048210476014217,76440.7599999996,1.6126198758447728e-10,150760.99129163782,926.4040395056575,0.3222640454822446,11.223289430213981,10.203710569786018,10.7135,0.0,0.0,10.641410000000004,10.949639999999999,10.333179999999995,0.0,0.0,11.22,10.23,0.0,0.0,-0.0895820668279832,-0.04194916309257868,-0.04763290373540452,10.575891933889169,10.665474000717152,0.0,20.0,20.0,0.7674838602536692,0.8525937765968487,0.08510991634317944,-0.06472499037584796,25.013063107907964,-64.04958791914375,0.21649999999999991,-11.406100881488666,0.31135417957103323,-11.717455061059699,10.775,10.775,10.965,10.965,76.0,92.0,-16.0,42.038517987584434,57.467439649331,-4.536788427305387,40.854871080943845,20.18348623853201,11.926605504587124,-79.81651376146799,-0.32362925925925623,0.48076923076922906,0.4796172263493048,-4.5662100456621
27,27,2018-02-15,10.36,10.52,10.32,10.52,7138177.0,0.0,1.0,10.36,10.52,10.32,10.52,7138177.0,2732397.999999976,7138177.0,2401337.9,0.04470448568637028,-35432.39999999977,-2.426529371335896e-10,75049.06375137981,926.4040395056575,0.3135308993763699,11.21064817804566,10.184351821954339,10.6975,0.0,0.0,10.601410000000003,10.89964,10.303179999999994,0.0,0.0,11.22,10.23,0.0,0.0,-0.08607287540049668,-0.0507910081698534,-0.035281867230643284,10.567212437224654,10.653285312625151,20.0,20.0,20.0,0.7126525788111592,0.8899394779206486,0.17728689910948947,-0.07937325870738059,24.862921618431535,-69.45739262459692,0.28250000000000064,-14.530231299405006,-1.6927521926166442,-12.837479106788361,10.775,10.775,10.8825,10.8825,72.0,88.0,-16.0,45.908435347818425,62.16294370274924,-4.994175779614107,35.911586586246706,26.605504587155888,20.795107033639088,-73.39449541284411,-0.3123485714285703,0.6698564593301537,0.6676228898743641,-3.926940639269405
28,28,2018-02-14,10.23,10.33,10.14,10.27,5929061.0,0.0,1.0,10.23,10.33,10.14,10.27,5929061.0,9322567.8947368,-5929061.0,820891.4,0.033803226822153455,-47607.839999999924,-5.186046906618316e-10,-93084.19888023703,904.3887343843253,0.3182786922780577,11.22415625023463,10.128843749765371,10.6765,0.0,0.0,10.522076666666669,10.801306666666665,10.242846666666662,0.0,0.0,11.22,10.23,0.0,0.0,-0.10035555985771438,-0.060719281766683716,-0.039636278091030666,10.521124689602516,10.62148024946023,20.0,20.0,20.0,0.6730348807437025,0.8896854627459475,0.21665058200224496,-0.09540929669752667,24.67439252901843,-112.00255539790814,0.18349999999999866,-19.81092926684436,-4.412354549492779,-15.398574717351583,10.7125,10.73,10.8825,10.8825,68.0,84.0,-16.0,36.00269220203308,62.92189813558521,-6.33424692314725,41.20115124565415,11.016949152542292,19.26864665941007,-88.9830508474577,-0.3160010344827562,-2.376425855513309,-2.405118336909684,-6.21004566210045
29,29,2018-02-13,10.26,10.39,10.16,10.32,6311016.0,0.0,1.0,10.26,10.39,10.16,10.32,6311016.0,4653918.894736793,6311016.0,2463785.6,0.054855319705600473,165432.1999999994,-7.523470415095827e-10,-110174.24686968906,904.3887343843253,0.3119730714010536,11.227629255889449,10.087370744110553,10.6575,0.0,0.0,10.449410000000004,10.705639999999999,10.193179999999995,0.0,0.0,11.22,10.23,0.0,0.0,-0.10670924562802675,-0.06992867521584056,-0.036780570412186187,10.489974969779881,10.596684215407908,20.0,20.0,20.0,0.654829120363905,0.9172036789497833,0.2623745585858783,-0.11047651422033843,24.548299031192762,-90.44717315077331,0.3025000000000002,-23.996101661955137,-8.067791362238125,-15.928310299717012,10.5525,10.73,10.8825,10.8825,64.0,80.0,-16.0,39.03819269326542,62.19356663281594,-7.244822584478884,40.95120639717427,15.254237288135572,17.62556367594459,-84.74576271186443,-0.32587333333333035,0.48685491723468033,0.48567361129499,-5.753424657534234
30,30,2018-02-12,10.23,10.335,10.03,10.27,9004157.0,0.0,1.0,10.23,10.335,10.03,10.27,9004157.0,7635847.59016387,-9004157.0,-644302.3,0.10339155834375262,0.0,-9.002154395140866e-10,-12899.299943200436,904.3887343843253,0.31147499487240704,11.233270178225768,10.041729821774235,10.637500000000001,0.0,0.0,10.369243333333337,10.587973333333334,10.150513333333329,0.0,0.0,11.22,10.23,0.0,0.0,-0.11409218072759764,-0.07877013247334774,-0.035322048254249894,10.455940868946414,10.570033049674011,20.0,20.0,20.0,0.6430870048563572,0.9093089930372708,0.2662219881809136,-0.12496513017649039,24.542643283629154,-97.32174373098671,0.23249999999999815,-31.408511707395913,-12.27404745235197,-19.134464255043945,10.4975,10.675,10.8825,10.8825,60.0,76.0,-16.0,37.012538171457585,53.7052220765282,-8.187276707801974,46.13556231385807,18.604651162790702,14.958612534489527,-81.3953488372093,-0.3624903225806424,-0.4844961240310197,-0.48567361129499,-6.21004566210045
31,31,2018-02-09,10.13,10.28,9.865,10.2,10295538.0,0.0,1.0,10.13,10.28,9.865,10.2,10295538.0,11492493.541971095,-10295538.0,-598053.1,0.14293336214219318,-478142.640000004,-1.092077053101413e-09,-113798.85787893631,904.3887343843253,0.31886963809580643,11.234965244913813,9.986034755086187,10.6105,0.0,0.0,10.336076666666669,10.577306666666667,10.094846666666664,0.0,0.0,11.22,10.2,0.0,1.0,-0.1236936824929522,-0.08776196654217769,-0.03593171595077452,10.416376690222908,10.54007037271586,20.0,20.0,20.0,0.6385174446330812,0.9236976136428666,0.2851801690097854,-0.13950996972798663,24.696004404095113,-104.74582111366652,0.6095000000000006,-34.701180013768045,-16.520538125495282,-18.180641888272763,10.415000000000001,10.592500000000001,10.870000000000001,10.870000000000001,56.00000000000001,100.0,-43.99999999999999,34.15005450044336,52.85384951229314,-9.224380524815533,55.41104633951871,23.024054982817805,18.960981144581364,-76.9759450171822,-0.4327249999999978,-0.6815968841285325,-0.6839303650241657,-6.849315068493156
32,32,2018-02-08,10.44,10.45,10.05,10.06,13039875.0,0.0,1.0,10.44,10.45,10.05,10.06,13039875.0,-6061707.2981927935,-13039875.0,-2366467.9,0.03590363646057626,-847500.7799999963,-1.335322293444633e-09,-249152.7426828557,904.3887343843253,0.3246646639461059,11.23062988027179,9.911370119728213,10.571000000000002,0.0,0.0,10.310243333333336,10.571973333333334,10.048513333333329,0.0,0.0,11.22,10.06,0.0,1.0,-0.14013659681302038,-0.0982435360803044,-0.04189306073271598,10.3613273911455,10.50146398795852,20.0,20.0,20.0,0.6426045907153645,0.9483974542744109,0.30579286355904645,-0.1558225475519344,24.920645364666875,-80.32077683884098,-0.12100000000000222,-38.985941927890494,-20.806590160698683,-18.17935176719181,10.415000000000001,10.592500000000001,10.870000000000001,10.870000000000001,52.0,100.0,-48.0,28.978228707152184,43.536381308361776,-10.562539696307322,48.87036612636168,13.402061855670121,18.34358933375955,-86.59793814432987,-0.4540060606060585,-1.3725490196078272,-1.3820555618631936,-8.127853881278524
33,33,2018-02-07,10.6,10.78,10.465,10.48,8576986.0,0.0,1.0,10.6,10.78,10.465,10.48,8576986.0,-20148011.440476168,8576986.0,-846154.7,0.01462594816241703,-481194.560000002,-3.9061755144073086e-10,179106.2261139063,942.146514547488,0.35290290223566967,11.201272197541488,9.904727802458513,10.553,0.0,0.0,10.33507666666667,10.610306666666668,10.059846666666663,0.0,0.0,11.22,10.06,0.0,0.0,-0.12010151303300631,-0.10261734925760459,-0.017484163775401726,10.379647261609854,10.49974877464286,20.0,20.0,20.0,0.6668062560311713,0.8315823971742261,0.16477614114305483,-0.16439334270480288,25.085021132634054,3.429036321488262,-0.06300000000000061,-39.29577693139623,-24.655665440711843,-14.64011149068439,10.4575,10.592500000000001,10.870000000000001,10.870000000000001,48.0,96.0,-48.0,53.404811737158354,51.30200908644451,-10.113550478291645,52.80213649352176,44.40433212996392,26.943482989483954,-55.59566787003608,-0.37549117647058594,4.174950298210733,4.090151422130273,-4.292237442922364
34,34,2018-02-06,10.4,10.64,10.15,10.58,11610561.0,0.0,1.0,10.4,10.64,10.15,10.58,11610561.0,1007028.1156462682,11610561.0,846612.9,0.06788355475310905,-743243.2799999994,-6.803940670805853e-10,468872.6983860193,942.146514547488,0.36269555207597903,11.180010064266442,9.903989935733557,10.542,0.0,0.0,10.346500000000002,10.637000000000002,10.055999999999997,0.0,0.0,11.22,10.06,0.0,0.0,-0.09556446862631063,-0.10120620070148525,0.005641732075174627,10.410560062609735,10.506124531236045,20.0,20.0,20.0,0.6501518209079081,0.8387492220357204,0.18859740112781231,-0.1652524740533061,25.397616497861314,-18.265986416390614,-0.2419999999999991,-37.873304589490985,-28.000897586626092,-9.872407002864893,10.4575,10.592500000000001,10.8,10.8,44.0,92.0,-48.0,57.42735284598153,46.2033629881667,-9.36988184317804,53.75219038329937,78.1420765027323,45.31615682945545,-21.857923497267702,-0.3347264705882331,0.9541984732824416,0.9496747537257377,-3.378995433789944
35,35,2018-02-05,11.11,11.12,10.54,10.6,15604796.0,0.0,1.0,11.11,11.12,10.54,10.6,15604796.0,-3609059.211118927,15604796.0,1663747.8,0.010756229738826,843337.1999999945,1.0610756753324516e-09,140286.46498867124,942.146514547488,0.3782172983562662,11.137811410279035,9.913188589720964,10.5255,0.0,0.0,10.3785,10.709000000000001,10.047999999999998,0.0,0.0,11.22,10.06,0.0,0.0,-0.07376675336589678,-0.09571652973428522,0.02194977636838845,10.439776084615957,10.513542837981854,20.0,20.0,20.0,0.8753067454063007,0.7276699319673606,0.14763681343894008,-0.16024197830317546,25.77279913809521,49.73159772549899,-0.29549999999999876,-39.193609492637435,-31.088398543420396,-8.105210949217039,10.5425,10.592500000000001,10.78125,10.8,40.0,88.0,-48.0,58.25892690419893,57.8772997359736,-8.664706776784854,50.497969530535066,58.56573705179283,60.37071522816302,-41.43426294820717,-0.20691764705882143,0.1890359168241984,0.1888574687868072,-3.1963470319634646
36,36,2018-02-02,11.35,11.49,11.11,11.12,9939748.0,0.0,1.0,11.35,11.49,11.11,11.12,9939748.0,-21792820.885662418,9939748.0,2091265.3,-0.09684511293817921,-902239.0199999986,2.412002409684542e-09,517108.9484324276,988.3650228083081,0.41477320561653297,11.169396256940853,9.895603743059148,10.5325,0.0,0.0,10.452833333333334,10.803333333333336,10.10233333333333,0.0,0.0,11.22,10.06,0.0,0.0,-0.01658799269416633,-0.07988671267079096,0.06329871997662463,10.544642819504768,10.561230812198934,20.0,20.0,20.0,0.9053843323462937,0.6031398384525083,0.3022444938937854,-0.14149136069380755,26.03276429899581,141.42287022842865,-0.13250000000000028,-33.28941055170686,-33.172751793676156,-0.11665875803070236,10.6775,10.6775,10.78125,10.8,36.0,84.0,-48.0,73.68140658929212,59.95543746656039,-6.311473834298159,50.87697495355264,77.23076923076917,71.31286092843145,-22.76923076923083,0.02534705882353272,4.9056603773584895,4.789128770441486,1.552511415525104
37,37,2018-02-01,11.59,11.67,11.46,11.51,6781025.0,0.0,1.0,11.59,11.67,11.46,11.51,6781025.0,-12968568.844611596,6781025.0,2055550.1,-0.11911162593878256,-8029631.610000001,3.1582771005356924e-09,725433.9977704629,1023.0289040039233,0.42443226235820924,11.326425256379535,9.803574743620468,10.565000000000001,1.0,0.0,10.562166666666666,10.913666666666668,10.210666666666665,0.0,0.0,11.51,10.06,1.0,0.0,0.057922269051355,-0.05231919077606851,0.1102414598274235,10.693419690278002,10.635497421226647,20.0,20.0,20.0,0.9343559403719279,0.5321822079670284,0.4021737324048995,-0.10681008972538554,26.166691665636804,164.41525019723565,-0.11500000000000199,-24.4342672344241,-33.686456012296134,9.252188777872032,10.7675,10.7675,10.78125,10.8,100.0,80.0,20.0,80.05777474918294,65.56114457014317,-3.1074043668645874,52.25175690917387,91.13573407202215,75.64408011819474,-8.864265927977849,0.2676852941176495,3.507194244604328,3.447093391135514,5.114155251141561
38,38,2018-01-31,11.55,11.635,11.51,11.56,24482859.0,0.0,1.0,11.55,11.635,11.51,11.56,24482859.0,-8448537.276190251,24482859.0,5096742.1,-0.10381283226018416,6398968.8400000185,2.895257969737005e-09,344178.44919416524,1023.0289040039233,0.40304424361833713,11.461924388131312,9.72807561186869,10.595,1.0,0.0,10.694333333333333,11.039333333333335,10.34933333333333,0.0,0.0,11.56,10.06,1.0,0.0,0.11937581135583208,-0.01797448385644532,0.1373502952122774,10.826937463600439,10.707561652244607,20.0,20.0,20.0,0.9440137812230837,0.5447545219638243,0.3992592592592593,-0.0618508539694685,26.246501943644237,145.88688318315042,-0.07500000000000107,-12.87051934040388,-32.45028019879043,19.57976085838655,10.7675,10.7675,10.76,10.8,100.0,76.0,24.0,80.74776839502283,74.35360146497602,-0.27398223271922334,51.11903805557178,93.90581717451526,87.42410682576887,-6.094182825484734,0.43525882352941636,0.4344048653345034,0.4334640510439858,5.570776255707766
39,39,2018-01-30,11.78,11.85,11.57,11.61,12388172.0,0.0,1.0,11.78,11.85,11.57,11.61,12388172.0,-13745266.085714074,12388172.0,5704457.7,-0.09858254718982296,560714.699999998,3.028427202024478e-09,159936.7894925133,1027.4537695056704,0.39496965478845586,11.605017011805632,9.658982988194367,10.632,1.0,0.0,10.832999999999998,11.183000000000002,10.482999999999997,0.0,0.0,11.61,10.06,1.0,0.0,0.16992531682403822,0.01961047217722941,0.1503148446468088,10.947559770538172,10.777634453714134,20.0,20.0,20.0,0.9524632670700088,0.5220397579948141,0.4304235090751948,-0.01094877700521187,26.292617410046716,140.1331759620898,-0.3620000000000001,-0.7903220644301983,-29.048259127349795,28.257937062919595,10.8575,10.8575,10.7575,10.8,100.0,72.0,28.0,81.48686195843355,75.4382480751429,2.268811261794938,51.95676254805853,87.90931989924431,90.98362371526059,-12.090680100755682,0.6698764705882407,0.4325259515570945,0.4315932465568828,6.02739726027397
40,40,2018-01-29,11.68,11.92,11.605,11.81,12690814.0,0.0,1.0,11.68,11.92,11.605,11.81,12690814.0,-5021305.936507972,12690814.0,7873954.8,-0.18727177876364562,-2948011.25,2.9626241061232764e-09,272200.73238080763,1027.4537695056704,0.3892575365892804,11.739671453995388,9.583328546004612,10.6615,1.0,0.0,10.989666666666665,11.340666666666667,10.638666666666664,0.0,0.0,11.81,10.06,1.0,0.0,0.22287332747996835,0.06026736662036243,0.16260596085960594,11.08038371400753,10.857510386527562,20.0,20.0,20.0,0.9524617996604415,0.5356536502546688,0.4168081494057727,0.045400959950594205,26.291818160841828,133.33178778045914,-0.3414999999999999,11.96763306067669,-23.862835452411492,35.83046851308818,10.938749999999999,10.8925,10.7575,10.8,100.0,68.0,32.0,84.27337877054572,76.75704396161342,4.969761582979208,52.35096377851879,94.64720194647205,92.15411300674388,-5.352798053527954,0.8280676470588304,1.7226528854435985,1.7079834499470703,7.853881278538832
41,41,2018-01-26,11.55,11.74,11.49,11.72,8817963.0,0.0,1.0,11.55,11.74,11.49,11.72,8817963.0,11234477.26920641,-8817963.0,8021712.3,-0.1535864871103187,-392722.9900000043,2.8640548931820186e-09,151419.97160977736,1019.6238931927567,0.3843105696900461,11.896297076793614,9.553702923206385,10.725,0.0,0.0,11.143166666666666,11.477666666666668,10.808666666666664,0.0,0.0,11.81,10.06,0.0,0.0,0.2548512000854153,0.09918744426740861,0.15566375581800668,11.178874582034682,10.924023381949267,20.0,20.0,20.0,0.9409317803660565,0.5482529118136438,0.39267886855241274,0.10109022229316182,26.282413892483014,103.3580329798786,-0.45500000000000007,25.95357236877589,-16.647333863893007,42.6009062326689,10.963750000000001,10.8925,10.79625,10.8,96.0,64.0,32.0,78.16462920958739,71.1138699133944,7.031734248427016,50.284018752324805,90.26763990267644,90.94138724946426,-9.732360097323568,0.8672441176470649,-0.7620660457239636,-0.7649846060404197,7.0319634703196465
42,42,2018-01-25,11.15,11.5,11.14,11.49,11484240.0,0.0,1.0,11.15,11.5,11.14,11.49,11484240.0,18253315.58666671,-11484240.0,8177275.8,-0.10999077603937243,386103.68000000034,2.626981354586485e-09,-292572.01252770715,1019.6238931927567,0.3982883861407571,11.98866777731149,9.561332222688511,10.775,0.0,0.0,11.262166666666666,11.592666666666668,10.931666666666663,0.0,0.0,11.81,10.06,0.0,0.0,0.25923877234433235,0.13119988853685474,0.1280388838074776,11.22677639508765,10.967537622743318,20.0,20.0,20.0,0.9106280193236712,0.5660225442834137,0.3446054750402575,0.1493520842535814,26.24398996196173,65.66972693853735,-0.5750000000000011,38.36390923651701,-8.01847984523598,46.38238908175299,10.963750000000001,10.8925,10.79625,10.8,92.0,60.0,32.0,64.39956917862109,68.3126747738215,8.164224491182042,56.30190592667373,79.07542579075427,87.99675587996758,-20.92457420924573,0.7978764705882426,-1.9624573378839605,-1.981969228820235,4.93150684931507
43,43,2018-01-24,11.39,11.41,11.06,11.16,14283906.0,0.0,1.0,11.39,11.41,11.06,11.16,14283906.0,4724552.666666658,-14283906.0,5891186.6,-0.12127948330228396,-3060928.080000003,2.374086205709286e-09,-635616.0416507013,1019.6238931927567,0.4005535014164173,12.021706556301913,9.614293443698086,10.818,0.0,0.0,11.325666666666665,11.659666666666668,10.991666666666664,0.0,0.0,11.81,10.06,0.0,0.0,0.2342031585069808,0.1518016641982375,0.0824014943087433,11.21649650026173,10.98229334175475,20.0,20.0,20.0,0.8853354134165364,0.5904836193447737,0.29485179407176276,0.18407913380040888,26.1305531481682,42.44133277035876,-0.7579999999999991,46.9982807718382,1.4116963060228178,45.586584465815385,11.061250000000001,10.8925,10.82875,10.8,88.0,56.00000000000001,31.999999999999993,49.862524868440694,61.36177443298225,8.232428548897891,52.11184934204275,63.01703163017032,77.45336577453368,-36.98296836982968,0.7150823529411845,-2.872062663185382,-2.9141134907499477,1.9178082191780854
44,44,2018-01-23,11.3,11.57,11.28,11.42,10688327.0,0.0,1.0,11.3,11.57,11.28,11.42,10688327.0,-6490237.000000012,10688327.0,5798963.2,-0.09488510413973757,55713.91000000023,2.96611703758402e-09,-161231.5285615358,1043.3785717080002,0.4012282513152447,12.07646227059728,9.678537729402718,10.8775,0.0,0.0,11.42233333333333,11.736333333333333,11.108333333333329,0.0,0.0,11.81,10.06,0.0,0.0,0.2320571150176729,0.167853453516155,0.0642036615015179,11.247821757068685,11.015764642051012,20.0,20.0,20.0,0.9224865694551034,0.545663852647736,0.37682271680736745,0.2126501088903262,25.900872573045955,60.0051059165634,-0.3974999999999991,56.886279310163125,12.087239506333992,44.79903980382913,11.19125,10.8925,10.9125,10.879999999999999,84.0,52.0,32.0,58.39941846953525,66.81461519207656,8.876618156513844,50.62263597543913,75.669099756691,72.58718572587186,-24.330900243309006,0.6374941176470657,2.3297491039426577,2.3030247274699267,4.292237442922375
45,45,2018-01-22,11.8,11.81,11.28,11.38,17695817.0,0.0,1.0,11.8,11.81,11.28,11.38,17695817.0,-11386713.20754708,-17695817.0,2468901.9,-0.12147672807081002,750620.4200000021,3.5395477062013304e-09,187029.35662454838,1043.3785717080002,0.41042623336415585,12.123395545721687,9.729604454278311,10.926499999999999,0.0,0.0,11.495999999999999,11.805,11.186999999999994,0.0,0.0,11.81,10.06,0.0,0.0,0.22461518049181706,0.17920619449657477,0.04540898599524229,11.268166227915097,11.04355104742328,20.0,20.0,20.0,0.9487179487179485,0.509049773755656,0.4396681749622925,0.23466226057972076,25.61975172789168,61.06569258877621,-0.3464999999999989,67.18322075326081,23.250865206885955,43.93235554637486,11.19125,10.8925,10.9375,10.905000000000001,80.0,48.0,32.0,56.68606001690914,63.49951331528189,9.323855044694046,46.08168739693507,71.12299465240645,69.9363753464226,-28.87700534759355,0.5706117647058875,-0.3502626970227629,-0.3508775529679209,3.926940639269416
46,46,2018-01-19,11.59,11.75,11.49,11.75,14762532.0,0.0,1.0,11.59,11.75,11.49,11.75,14762532.0,3744381.792452911,14762532.0,2951180.3,-0.033911880302840355,1344487.6500000004,3.2449815737935093e-09,417995.02933527064,1077.3021280816345,0.4075386452667161,12.220213918996945,9.762786081003052,10.991499999999998,0.0,0.0,11.53833333333333,11.835333333333333,11.241333333333328,0.0,0.0,11.81,10.06,0.0,0.0,0.24499846890242694,0.1923650161921574,0.052633452710269535,11.342323358897998,11.097324889995571,20.0,20.0,20.0,0.9356060606060604,0.525,0.4106060606060604,0.25760943138168246,25.46805493725578,72.39689236010695,-0.39149999999999885,75.65956451337146,34.37240206775213,41.28716244561934,11.19125,10.8925,10.925,10.905000000000001,76.0,44.0,32.0,67.01482038518493,70.72063038535771,10.49306833419359,53.54205078099743,90.3954802259887,79.06252487836205,-9.604519774011298,0.5461705882353005,3.2513181019331983,3.1995811891983195,7.30593607305936
47,47,2018-01-18,11.81,11.95,11.36,11.53,30041538.0,0.0,1.0,11.81,11.95,11.36,11.53,30041538.0,2033066.7457627095,-30041538.0,-731076.0,-0.10894637477812684,1851858.1499999824,2.3169013286668633e-09,-82502.98520585085,1077.3021280816345,0.4205715991762364,12.272140770720759,9.811859229279237,11.041999999999998,0.0,0.0,11.544999999999998,11.88,11.209999999999994,0.0,0.0,11.81,10.06,0.0,0.0,0.24101391897126767,0.2020950137341754,0.038918905237092266,11.371206198897319,11.130192279926051,20.0,20.0,20.0,0.9126738794435856,0.5935085007727975,0.3191653786707881,0.27557571128971675,25.54942880440767,60.602059981828795,0.07800000000000118,80.0852521949032,44.70082112723069,35.384431067672516,11.206249999999999,10.907499999999999,10.835,10.835,72.0,40.0,32.0,57.59254776161484,58.82079608231518,10.938054050028802,49.5823174638828,76.66666666666664,79.39504718168726,-23.333333333333343,0.5905235294117706,-1.8723404255319154,-1.8900906309200494,5.29680365296803
48,48,2018-01-17,10.77,10.85,10.7,10.72,7054644.0,0.0,1.0,10.77,10.85,10.7,10.72,7054644.0,-17902870.85423717,-7054644.0,-3884826.3,-0.13725801832583107,7939124.639999995,1.6661937399409403e-09,-1058079.3088210227,1001.6200184765934,0.4498164849493623,12.250869517300128,9.87813048269987,11.064499999999999,0.0,0.0,11.46383333333333,11.801333333333336,11.126333333333328,0.0,0.0,11.81,10.06,0.0,0.0,0.17190119655200675,0.19605614256067982,-0.024154946008673073,11.270992708030505,11.099091511478498,20.0,20.0,20.0,0.9162995594713653,0.6549192364170339,0.26138032305433145,0.2741220210640518,25.5741411608539,-36.391888267496704,0.4455000000000009,76.04012154494272,53.23753708382768,22.80258446111504,11.116249999999999,10.907499999999999,10.8225,10.8225,68.0,36.0,32.0,36.05610837042699,54.616958116523904,9.336359380953732,39.28640771586572,12.765957446808615,59.94270144648798,-87.23404255319139,0.49970000000000603,-7.025151777970507,-7.284117863831163,-2.100456621004554
49,49,2018-01-16,11.1,11.12,10.67,10.68,12192432.0,0.0,1.0,11.1,11.12,10.67,10.68,12192432.0,-16823951.733333223,-12192432.0,-6342886.7,-0.18817987374265732,15171740.099999994,8.276845013121923e-10,-541093.5976492217,1001.6200184765934,0.44982959316726495,12.23164842612395,9.933351573876049,11.0825,0.0,0.0,11.378499999999999,11.733000000000002,11.023999999999996,0.0,0.0,11.81,10.06,0.0,0.0,0.11267792858604864,0.1793802617596296,-0.06670233317358096,11.18004931230573,11.067371383719681,20.0,20.0,20.0,0.8517964071856287,0.6796407185628741,0.17215568862275454,0.25859471642954396,25.616293987442035,-33.34693673632965,0.4775000000000009,70.5614651643961,59.747962873129836,10.81350229126626,11.108749999999999,10.907499999999999,10.785,10.785,64.0,32.0,32.0,35.30387453801795,47.925569530619576,7.896731224768317,34.79526346998175,0.7812499999999838,30.071291371158406,-99.21875000000001,0.39568676470588926,-0.3731343283582156,-0.3738322110607317,-2.465753424657535
50,50,2018-01-12,10.97,11.135,10.9,11.04,8527359.0,0.0,1.0,10.97,11.135,10.9,11.04,8527359.0,-10017647.601418514,8527359.0,-6759232.2,-0.20206382874328094,471268.7999999978,-2.1462719108201214e-10,241944.91816199754,1035.382491009512,0.45019890794103173,12.205297492679739,10.036702507320259,11.120999999999999,0.0,0.0,11.303166666666666,11.64966666666667,10.956666666666662,0.0,0.0,11.81,10.06,0.0,0.0,0.09319592438983904,0.16214319747318964,-0.06894727308335061,11.158498965230985,11.065303040841146,20.0,20.0,20.0,0.8334667734187349,0.7606084867894314,0.07285828662930349,0.24042638498200444,25.65490172224377,-15.426921333496912,0.48900000000000077,67.04642185465289,64.31383503822728,2.7325868164256093,11.108749999999999,10.907499999999999,10.775,10.775,60.0,28.000000000000004,31.999999999999996,46.82449896363475,47.50592636340216,7.366348807567177,38.97368051029155,28.906249999999954,14.15115248226951,-71.09375000000004,0.28658382352941736,3.3707865168539186,3.3152207316900384,0.8219178082191858
51,51,2018-01-11,10.77,10.985,10.75,10.96,8107997.0,0.0,1.0,10.77,10.985,10.75,10.96,8107997.0,8015789.787234073,-8107997.0,-6688235.6,-0.20355280829081124,-1143641.8000000047,-1.1113617257814012e-09,228685.4659664558,1027.8797193355304,0.43875612880238657,12.157248993303558,10.16075100669644,11.158999999999999,0.0,0.0,11.227999999999998,11.573000000000002,10.882999999999996,0.0,0.0,11.81,10.06,0.0,0.0,0.07059793089599076,0.14383397691427596,-0.0732360460182852,11.127955507236738,11.057357576340747,20.0,20.0,20.0,0.7903091060985795,0.8529657477025899,0.06265664160401041,0.21938894204340062,25.690961386339687,-40.74100653472499,0.6510000000000016,61.2135615623223,66.8526852966501,-5.6391237343277965,11.108749999999999,10.907499999999999,10.775,10.775,56.00000000000001,24.0,32.00000000000001,44.779863429711966,43.74251362247645,6.7431920626781885,38.68688431313934,22.65625000000008,17.447916666666668,-77.34374999999991,0.1355691176470657,-0.7246376811594013,-0.7272759329079559,0.09132420091324533
52,52,2018-01-10,10.73,10.8,10.64,10.78,5021624.0,0.0,1.0,10.73,10.8,10.64,10.78,5021624.0,10149109.25531916,-5021624.0,-6041974.0,-0.1456394750471969,911491.0999999993,-1.449787935977726e-09,-141225.52845657407,1010.9984830690707,0.4302735481736447,12.070791371455426,10.31920862854457,11.194999999999999,0.0,0.0,11.16433333333333,11.489333333333336,10.839333333333329,0.0,0.0,11.81,10.48,0.0,0.0,0.03795739407521559,0.12265850560653395,-0.08470111153131836,11.074416243810214,11.036458849734998,20.0,20.0,20.0,0.7451456310679612,0.8559870550161811,0.11084142394821994,0.19370563475553731,25.67513279233713,-74.76676548547204,0.5250000000000021,54.43783740091612,67.67930269988098,-13.241465298964854,11.10125,10.907499999999999,10.775,10.775,52.0,20.0,32.0,40.220344942406044,34.495714836107254,5.83237528890962,40.87761798639048,10.687022900763276,20.749840966921095,-89.31297709923673,-0.04084264705881857,-1.642335766423375,-1.655971603901829,-1.5525114155251152
